id,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83
9t6n_Speaking,995.2,10310.8,4074.1,3629.0,4733.3,3573.2,2989.3,2948.5,4194.0,3008.3,2749.3,1979.3,1332.9,102.5,6.6,0.1,95.31748827174779,61.44079435283097,84.8,211.5,95.55521707448149,55.02291064348226,95.4,202.3,71.38638828059246,44.04725048843848,66.8,214.9,67.63898622081686,45.36603513760939,61.8,196.3,107.04373485899536,57.07818933881987,117.4,230.2,7.061823436745374,4.589645311411559,11.260485635447562,13.592174176625198,5.6888071258825175,6.354074195969842,7.623622900409671,1.3102719871612396,1.5522146099964194,45.50028221186985,-0.2594930173737616,42.54029710868873,1.5522146099964194,45.50028221186985,-0.2594930173737616,42.54029710868873,1.5522146099964194,45.50028221186985,-0.2594930173737616,42.54029710868873,1.5522146099964194,45.50028221186985,-0.2594930173737616,42.54029710868873,89.2,27.2,46.8,113.5,46.8,30.6,89.2,171.9,193.6,98.3,23.6,50.2,64.0,81.2,149.2,18.8,99.4,78.4,143.3,159.1,23.8,58.1,45.6,104.1
9t6n_Stroop,782.5,12943.8,5669.3,4879.7,4208.0,3551.8,3087.3,3308.7,3288.9,2804.4,2390.9,1120.1,241.0,53.9,5.4,0.2,79.89895401859263,54.17636830140098,64.4,207.4,86.18210984104046,52.80275817225619,80.6,222.6,61.39577877129848,37.792100501032,54.5,162.5,58.67103568785383,40.08436226903474,49.1,183.7,92.88228954955855,52.449431171295394,96.4,220.6,4.1376846009728805,3.5492632828044464,6.610270783602418,7.623176707642742,4.600623552548432,3.5813031129368285,6.016428267973935,1.8999048869442028,0.47052580556637513,40.174330017142594,-0.41542625491147894,32.538648339139435,0.47052580556637513,40.174330017142594,-0.41542625491147894,32.538648339139435,0.47052580556637513,40.174330017142594,-0.41542625491147894,32.538648339139435,0.47052580556637513,40.174330017142594,-0.41542625491147894,32.538648339139435,66.9,25.6,43.9,102.3,39.5,55.2,46.7,144.0,167.3,79.1,32.8,35.4,75.0,73.0,149.6,45.3,71.2,96.2,123.0,128.1,35.6,34.4,44.9,100.0
9txq_Counting1,926.1,3038.6,2901.4,3976.3,7010.6,5459.6,4974.4,4055.4,4048.5,4548.7,11937.4,7364.7,261.6,2.6,0.0,0.0,121.44144616329758,55.08514547183971,142.0,190.7,117.27561354008336,46.48648435718213,114.1,190.2,109.75147642609679,50.200941629005186,102.45,185.2,96.21778721275462,47.677508711168194,86.3,187.9,136.0173972865078,46.08378048033003,153.9,195.8,4.95708896124051,4.081729675546528,11.667160217627124,11.072081275544978,7.613845459526992,6.051429309424973,7.181543545336234,6.775537888034853,0.9800388178934529,56.83059024001609,-0.8508173156729206,43.323209076052734,0.9800388178934529,56.83059024001609,-0.8508173156729206,43.323209076052734,0.9800388178934529,56.83059024001609,-0.8508173156729206,43.323209076052734,0.9800388178934529,56.83059024001609,-0.8508173156729206,43.323209076052734,150.6,48.7,120.1,123.0,73.1,138.0,89.1,163.7,176.4,85.9,115.7,81.2,53.7,67.9,122.1,146.3,90.0,119.3,133.4,158.4,164.3,67.5,65.4,107.4
9txq_Counting2,799.9975922453309,2412.794658332106,2403.5702341153947,2881.211892145936,6317.210482553686,6358.109682599461,4293.004412156921,3183.616909795214,2982.700633342708,3387.1941125418607,4258.910921967591,11884.011041608555,71.89947613397068,0.20919850690946667,0.014317000398229755,-0.005291188400326737,112.05154607094043,49.973766879190364,126.60462216253066,174.42317064771993,108.79742052185577,41.837536482803706,98.48063669891914,165.40998560208556,95.306302446916,47.73629190602947,77.98664041785491,173.69006147617566,78.82395318086994,36.37485819106425,74.30304772887816,167.81018107994058,131.79856467348264,41.35912869495846,150.21767743417774,179.1928422725,2.671047424174691,3.028158999802798,9.998657743533462,4.951295011306749,4.041654429581347,4.345725486234228,5.419507625552297,6.430937188940582,2.8282115786288484,41.65794832072055,-1.6311635687751085,37.24917130653022,2.818482207510561,41.673478225342464,-1.6365658061342727,37.25163178998604,2.8039191854930032,41.657391940110294,-1.6506494354112209,37.26116263326772,2.825707059341153,41.67105683184129,-1.6392083983886718,37.23456553753486,17.996693966692455,76.90736814713661,120.30455956460466,131.9930621279027,160.07733777486297,19.40015878461577,88.20046049125071,140.2977045557594,152.09922801746993,166.59374784273484,63.30292034786396,66.39144439736599,53.49686581272398,65.59260977782071,165.59677735215027,134.109609792249,86.18659975167483,103.28180834845179,140.89018029868703,163.29952711042614,140.68593171741708,47.19453306739116,58.20771005803931,108.79293248747817
9txq_Counting3,1061.1,3617.2,3165.4,3750.5,7468.4,7521.4,4827.2,3823.1,4021.0,4430.6,6627.7,13859.3,72.4,0.9,0.0,0.0,122.16400581813097,56.83258520798497,138.4,198.3,120.34239078421112,46.93384671535996,110.8,185.8,106.28816166871948,55.101039868184024,89.7,192.6,90.32827002794606,45.47286878874547,82.4,191.0,142.0220061374837,48.38953535526351,161.6,199.1,3.7479977556736666,4.273061808542207,13.685807902070625,7.7569332368038415,6.455481761825917,4.488757036484252,5.896130127593535,7.421330150568994,1.4816425413120775,56.355695456599975,-1.5403091805255673,45.36374453655016,1.4816425413120775,56.355695456599975,-1.5403091805255673,45.36374453655016,1.4816425413120775,56.355695456599975,-1.5403091805255673,45.36374453655016,1.4816425413120775,56.355695456599975,-1.5403091805255673,45.36374453655016,52.6,67.3,105.4,141.6,133.0,140.5,85.7,164.4,178.1,170.4,72.7,77.8,60.7,70.8,147.5,170.9,85.3,114.0,143.1,180.9,169.0,66.7,69.7,110.9
9txq_Math,1419.8,3853.7,2929.0,3241.2,6126.5,7593.0,6338.6,5309.4,4968.5,3355.9,5875.8,7146.7,36.9,0.0,0.0,0.0,116.09968586613095,46.76162561964959,124.5,193.3,119.55199772349052,42.84483958145456,111.9,184.2,87.0824106339542,52.15751648238862,79.3,192.4,92.75227943863854,46.05324209300769,87.7,191.3,122.23090553859745,48.839149162852905,128.5,195.1,3.3293957931085467,4.967798012858546,13.724128405424278,8.444433545044106,6.113101337219811,5.353819579507095,7.864167463251212,4.42373012332523,0.7115477294793545,57.10236112049206,-1.9993774478253392,44.70536704044889,0.7115477294793545,57.10236112049206,-1.9993774478253392,44.70536704044889,0.7115477294793545,57.10236112049206,-1.9993774478253392,44.70536704044889,0.7115477294793545,57.10236112049206,-1.9993774478253392,44.70536704044889,157.1,70.4,107.1,124.6,77.5,129.4,87.5,140.3,153.6,118.3,162.8,91.2,65.8,70.3,150.0,170.7,83.9,109.0,135.5,169.4,137.5,96.8,74.8,103.4
9txq_Reading,467.2,2996.1,2848.3,3466.6,6611.3,6416.7,4947.9,3679.4,3798.7,3856.7,5715.4,13078.6,61.2,0.1,0.0,0.0,125.69894975836894,54.9333615958674,144.9,195.5,122.99442532297084,45.97959462020019,117.8,183.1,106.17278903531344,53.681025869371,89.0,191.5,92.41547406422464,43.10517170149602,86.6,187.9,143.96735196093672,45.766390366644465,163.6,197.7,2.7460312312788,2.6071962025007607,8.593518625754886,6.572312290847293,4.959816014647521,3.563583025587003,4.913651937637175,6.134057917472349,2.3768269085499436,48.13997082629539,-1.9053424250785969,40.10356130775753,2.3768269085499436,48.13997082629539,-1.9053424250785969,40.10356130775753,2.3768269085499436,48.13997082629539,-1.9053424250785969,40.10356130775753,2.3768269085499436,48.13997082629539,-1.9053424250785969,40.10356130775753,80.4,70.7,166.4,148.5,104.1,89.4,100.0,147.7,165.6,141.1,84.7,98.1,55.5,63.0,169.8,140.8,99.4,100.7,140.9,176.6,159.5,70.8,68.6,101.2
9txq_Speaking,319.7,2692.7,2651.0,3355.2,6339.2,5961.2,4869.8,3791.4,3717.9,4194.1,7160.6,12407.3,125.6,0.3,0.0,0.0,126.44132619297189,54.5218657103253,145.5,197.9,123.1137075348388,45.497022885414495,120.2,187.9,112.97054806897445,52.895097120346804,99.6,191.3,98.80217686196792,46.09454269173884,89.6,190.0,142.77759187496358,45.904792961933055,160.2,200.6,3.8519953848068007,4.112517456090649,9.531996389951246,9.78762632394512,8.046282723702276,5.253052049180323,6.351229405144323,6.652728855813597,1.349119838017343,56.63608919126396,-1.3608109697401567,42.09037716991039,1.349119838017343,56.63608919126396,-1.3608109697401567,42.09037716991039,1.349119838017343,56.63608919126396,-1.3608109697401567,42.09037716991039,1.349119838017343,56.63608919126396,-1.3608109697401567,42.09037716991039,153.7,62.4,158.9,150.7,46.1,157.2,90.8,153.8,169.7,69.4,105.6,103.6,57.7,60.9,131.5,160.3,90.2,97.9,142.9,169.0,157.4,89.8,72.7,116.6
9txq_Stroop,1210.7979034474101,3201.090874561889,3295.8933243032006,4528.515960922184,7321.900157072056,5169.900717584551,4208.903557231373,3803.594206770559,4141.696246191284,4181.293482842532,6330.126980841555,8724.795889841944,31.002070450456152,-0.014231124215864898,0.015551672044811185,-0.0001961888099891933,108.1323536710177,46.35235026330413,119.30740217268178,172.49902956070093,104.60885656412408,42.442459209025316,97.60357163019438,165.89724834008254,85.17897788668108,50.558017216621735,70.20138253196053,173.40067144726166,81.9364352595187,43.388011395063884,71.50243163215046,168.28846822619735,116.52483336069955,45.046590206056685,125.39556383120703,176.72581439016008,2.9250036350871094,2.886929552477633,9.863603108057333,6.7500361963613305,5.515731430982645,3.7545858418372573,5.761892496799426,4.7045742856321615,0.6570679084603075,49.53251602144352,-1.8426531023036365,38.68936968699036,0.6711715589652858,49.54118893486108,-1.8443846881549952,38.694801640849256,0.6729934167299391,49.52218438879421,-1.855852680904339,38.692861165510955,0.6882189939345768,49.522748593095685,-1.8469906998682846,38.703214078697386,137.89222963500615,52.210946554725886,106.6953810148874,118.684336834868,28.90850816476644,138.70494046019311,70.09730590806655,131.1128732623322,146.40175535135833,73.5954026846602,131.10127195129806,77.19480419333618,48.90404979765292,55.9020042956387,122.49460466892052,152.90640759292887,65.4965608122822,89.89271146927243,122.50814674341777,155.08208889423764,150.79903579878655,56.3028201819434,65.49995417200708,91.8920462269431
a1k9_Counting1,21558.0,13565.4,5542.1,4951.7,7137.5,12898.5,13059.8,12445.3,15871.6,15230.7,7326.4,3205.6,610.5,23.7,0.0,0.0,96.9498941519805,58.844662290500445,121.0,200.4,91.8167624959079,60.68591820783331,110.5,196.6,78.00052208448174,42.66098687553565,85.7,188.4,92.24720906100613,59.22455052457356,98.1,201.8,85.56259185858859,50.737031281742766,97.2,191.4,0.21303048109037528,0.5980734493220992,3.078328289978951,3.8588408718486376,1.934523164793483,2.6477965636340555,2.332503731118303,0.384180728884768,-0.17534203352844643,27.41535571412574,0.8530165831590392,22.74460597985524,-0.17534203352844643,27.41535571412574,0.8530165831590392,22.74460597985524,-0.17534203352844643,27.41535571412574,0.8530165831590392,22.74460597985524,-0.17534203352844643,27.41535571412574,0.8530165831590392,22.74460597985524,19.8,21.1,128.6,141.4,22.3,20.7,147.2,157.5,145.5,120.1,9.4,152.2,83.7,67.1,102.8,15.7,98.8,154.6,129.7,77.2,36.5,57.4,112.9,100.9
a1k9_Counting2,15552.2,11865.9,5448.0,4551.5,6377.1,11251.8,14645.4,13137.4,16186.3,16470.9,7865.6,3539.7,1033.8,0.0,0.0,0.0,104.71531213923636,57.5432208203117,128.3,196.7,95.9576965874808,60.70905270342719,115.9,197.7,87.42454027272889,39.00948259582899,93.8,187.2,100.58232278901339,57.53572101553992,107.5,199.1,91.45386958547405,49.195817099922294,102.4,182.5,0.32199864949154233,0.9716977721413842,3.8984296087903325,3.5811262067206497,2.2922015147355497,2.523549111938604,1.2534919115113863,0.23133869047760225,-0.3062317148002861,28.83126121613576,0.7522016074910025,22.567049801864744,-0.3062317148002861,28.83126121613576,0.7522016074910025,22.567049801864744,-0.3062317148002861,28.83126121613576,0.7522016074910025,22.567049801864744,-0.3062317148002861,28.83126121613576,0.7522016074910025,22.567049801864744,21.5,20.6,146.3,154.4,26.3,20.0,158.9,159.3,147.3,124.9,22.0,158.5,97.7,61.0,106.8,16.0,105.8,191.9,134.1,62.6,52.7,86.4,123.4,114.3
a1k9_Counting3,20069.5,16481.1,6016.1,3998.3,5599.4,9018.8,10029.7,10903.4,11903.8,14593.8,13256.2,7306.4,2935.2,385.4,0.0,0.0,104.75427701029943,62.82233252543459,128.6,211.0,103.173698604688,64.86050481163701,120.0,211.5,78.4238398043428,51.05803369159837,85.1,207.6,102.04025845552009,65.15919240343776,107.9,214.2,88.82496465155873,55.37996833805653,99.9,199.8,1.4768135453267617,1.0855080169828635,4.58627002709398,4.101568514992197,1.7333917919938913,2.6283378053298243,3.5299781095994383,0.45473747748786664,-0.2710833769323079,29.476910061876453,0.25914905785584363,23.988978612996682,-0.2710833769323079,29.476910061876453,0.25914905785584363,23.988978612996682,-0.2710833769323079,29.476910061876453,0.25914905785584363,23.988978612996682,-0.2710833769323079,29.476910061876453,0.25914905785584363,23.988978612996682,33.2,25.8,173.0,155.0,24.6,29.9,154.3,175.6,157.6,126.3,16.3,171.7,111.2,65.4,107.0,15.8,128.1,179.1,158.2,83.3,34.3,40.2,89.8,114.6
a1k9_Math,22812.9,13219.7,5274.0,4344.2,6977.2,10798.7,12582.8,13947.3,15141.0,18815.4,13198.2,5702.6,1838.2,92.8,0.0,0.0,105.24926580702103,60.962905624506746,130.2,207.6,99.94669008463617,63.723526233557166,120.8,203.5,83.08368714138493,47.13199430648577,89.4,196.6,103.0556810821776,61.29450370698673,111.9,208.8,89.11749627388693,54.74929648355071,102.8,199.2,0.3793149299421542,0.6065728273318592,3.798452081697851,3.9501408952012214,1.7102626575411286,2.1950059918308633,2.599096633981154,0.36309710311101395,-0.25331336135391846,27.75435318380831,0.5581763733641016,22.626431425024787,-0.25331336135391846,27.75435318380831,0.5581763733641016,22.626431425024787,-0.25331336135391846,27.75435318380831,0.5581763733641016,22.626431425024787,-0.25331336135391846,27.75435318380831,0.5581763733641016,22.626431425024787,16.3,20.8,146.1,148.6,22.5,15.9,153.7,169.1,151.1,123.7,9.7,147.8,98.6,88.8,98.5,10.0,140.7,147.6,141.0,73.4,35.6,67.7,99.8,103.8
a1k9_Reading,24267.9,13150.5,5158.2,4897.4,8257.0,13614.4,12221.4,13165.0,16443.1,16033.5,9792.1,5243.4,1551.0,99.2,14.4,0.0,102.83550904061028,59.51252887478305,127.4,209.6,95.17736717980874,63.137337217599374,112.9,201.5,77.20140811534313,44.39045252553537,82.7,196.3,103.33540026182536,59.000124353055504,109.6,209.9,80.10046817035831,52.8913660856923,87.5,190.6,0.4869616847691072,0.6905739031684157,3.240933126943095,3.094292151254644,1.8781654949802458,2.409708103211708,2.6241799707743922,0.19355751475735644,-0.3410106630995506,26.72518086550097,0.42276043547309905,22.255352705211692,-0.3410106630995506,26.72518086550097,0.42276043547309905,22.255352705211692,-0.3410106630995506,26.72518086550097,0.42276043547309905,22.255352705211692,-0.3410106630995506,26.72518086550097,0.42276043547309905,22.255352705211692,19.1,18.3,174.1,132.7,26.5,18.6,163.5,165.2,141.1,118.2,14.6,165.8,94.0,83.2,102.7,7.3,143.6,187.6,140.3,22.1,48.4,76.2,83.2,97.2
a1k9_Speaking,18024.5,14382.0,6515.8,5143.6,7559.9,13395.6,15616.2,14753.6,16502.1,14884.3,7908.7,4034.2,997.4,0.4,0.0,0.0,97.07499327854507,57.76188869093839,117.7,197.4,95.79857450371678,60.76556281300768,113.6,198.7,83.9240315568654,38.585539700643814,90.9,186.7,94.67016623506908,57.508034847052784,100.75,200.2,89.84243707467914,49.32011521436936,100.1,190.8,0.34487411155171427,0.7454284532825672,3.2475509949050974,3.3779115926951784,2.1435594157003064,2.7034192035077798,1.633453383638395,0.6208433399560361,-0.13601958738853226,27.925433470748295,0.9797279485578768,23.452023026260143,-0.13601958738853226,27.925433470748295,0.9797279485578768,23.452023026260143,-0.13601958738853226,27.925433470748295,0.9797279485578768,23.452023026260143,-0.13601958738853226,27.925433470748295,0.9797279485578768,23.452023026260143,22.3,24.4,86.3,137.0,24.7,21.7,147.5,152.7,144.2,122.8,14.8,140.9,93.4,80.1,106.4,16.6,79.0,169.1,127.5,118.3,38.8,80.9,120.1,111.5
a1k9_Stroop,20715.3,14834.7,7405.2,5775.6,8192.1,12214.4,10962.6,11605.4,15635.0,15827.2,8820.9,3475.3,1138.2,9.1,0.0,0.0,99.52362773394671,59.210579006318554,123.9,201.3,92.81940361351204,61.85388146108471,110.35,203.0,75.52825418832124,42.46262056472891,81.1,190.4,90.84243710417836,60.90888731167742,92.3,204.2,87.68517692193429,50.76166633403311,95.6,190.6,0.7161627540689186,0.49529166809137,2.931051216686652,3.7198067501044734,2.0172008488972133,2.59902846844339,2.7665378631282467,0.22745238896312686,-0.18175678435161474,28.274819416404704,0.5718088095380182,22.71923532422694,-0.18175678435161474,28.274819416404704,0.5718088095380182,22.71923532422694,-0.18175678435161474,28.274819416404704,0.5718088095380182,22.71923532422694,-0.18175678435161474,28.274819416404704,0.5718088095380182,22.71923532422694,25.9,26.6,131.2,150.0,24.1,25.4,149.7,158.7,145.0,124.1,13.2,156.0,81.4,56.4,98.6,17.8,61.2,157.4,132.5,108.6,36.7,47.5,115.0,95.6
b2l8_Counting1,370.1,12357.9,11705.5,8437.9,7086.9,6542.4,8015.2,10278.7,12507.9,7970.5,1291.7,4583.8,3330.2,373.6,32.3,0.2,99.57251610214935,46.68998618264371,110.0,223.3,129.89242375057822,42.54427623141378,134.0,203.9,57.68784389588317,38.4992533323195,46.0,192.1,107.21189132802382,52.180539398124516,116.4,226.4,84.12172988033488,49.17840489816611,81.8,208.1,2.828812634111723,5.329383004334997,3.7784611192147004,5.609540206070061,2.441055214113453,4.224311481419557,3.8218029888806226,3.4931907083236666,-0.9946317954529279,40.77535160399476,-0.6573790350211699,34.55465489238584,-0.9946317954529279,40.77535160399476,-0.6573790350211699,34.55465489238584,-0.9946317954529279,40.77535160399476,-0.6573790350211699,34.55465489238584,-0.9946317954529279,40.77535160399476,-0.6573790350211699,34.55465489238584,164.5,116.3,107.9,51.3,26.0,131.3,131.2,156.5,132.4,104.9,190.4,138.1,73.0,67.3,101.8,187.0,124.8,131.8,133.5,121.9,59.1,109.0,75.7,77.3
b2l8_Counting2,162.9,11245.0,10346.7,8294.4,7190.3,6921.5,7872.4,9496.2,11931.6,8801.6,1682.8,5575.0,2449.7,707.2,40.9,0.0,102.24543669794409,48.76558695283682,111.9,220.5,129.71880570365624,41.27431182358239,134.9,193.9,63.55326559841153,42.11734096638424,50.6,196.3,111.1261539888973,53.88905340403545,119.7,223.2,85.75331416851785,46.46959118499512,85.7,203.1,2.7881695369579647,4.982566635669748,3.45863514687759,4.741899083064916,2.8603945547795684,3.892566182317019,3.4852959706919675,3.320735593977981,-1.7654702397034583,39.22216449733175,-0.808069970604697,34.11999141777825,-1.7654702397034583,39.22216449733175,-0.808069970604697,34.11999141777825,-1.7654702397034583,39.22216449733175,-0.808069970604697,34.11999141777825,-1.7654702397034583,39.22216449733175,-0.808069970604697,34.11999141777825,187.5,108.6,118.2,62.7,27.4,126.3,131.7,161.2,138.3,105.4,190.3,132.0,74.5,62.5,97.7,186.6,125.9,124.9,124.7,127.9,116.3,51.5,74.2,78.7
b2l8_Counting3,1525.6,12693.2,10334.2,7347.5,6419.6,6530.8,8669.0,10199.3,12545.0,6091.7,1045.4,5363.4,1371.8,416.5,17.9,0.0,98.919304747571,46.72888006477924,108.6,222.0,124.15766848926799,40.59756823670099,129.0,195.5,55.98587313263239,39.157391010941794,43.9,192.0,104.28318830295272,52.11250649285772,113.9,224.8,81.70787949712943,47.00073756806719,82.8,199.7,2.4464894935576504,4.936978085068859,3.2105255885742188,5.719750598632753,2.63968032938155,3.8098120596335994,3.1876328466592203,2.85153690011182,-1.5752340343143907,38.84090235245154,-1.1175644080300444,33.91800724371395,-1.5752340343143907,38.84090235245154,-1.1175644080300444,33.91800724371395,-1.5752340343143907,38.84090235245154,-1.1175644080300444,33.91800724371395,-1.5752340343143907,38.84090235245154,-1.1175644080300444,33.91800724371395,190.2,109.5,122.3,56.5,16.2,123.5,127.8,152.2,133.2,96.9,184.0,131.2,69.2,59.5,85.5,181.2,126.0,131.0,117.8,123.0,51.9,60.0,79.3,66.5
b2l8_Math,2461.4,12951.7,10392.3,7018.0,5938.1,6178.2,9054.5,11415.9,11362.6,4736.9,895.1,3345.6,1862.3,45.4,4.2,0.2,97.65196870413271,41.9565790760941,108.2,207.0,121.5238503537136,41.41419749142825,127.1,198.7,47.42400610676941,31.190168301536897,39.0,168.0,95.25443463405085,48.691823410443774,103.8,211.8,82.43525396334658,49.6329033539605,84.0,202.7,1.9934692397407265,4.552882129252138,5.316142060028314,5.5139874166714735,2.4879654014513184,3.0166186644706494,2.6689921022668837,1.983426986603158,-0.5493591946575652,38.56095717508399,-1.134672846124612,30.600805545672547,-0.5493591946575652,38.56095717508399,-1.134672846124612,30.600805545672547,-0.5493591946575652,38.56095717508399,-1.134672846124612,30.600805545672547,-0.5493591946575652,38.56095717508399,-1.134672846124612,30.600805545672547,66.4,114.9,111.4,69.1,20.3,148.6,132.4,148.4,130.1,105.3,183.5,120.2,70.7,71.8,100.4,180.6,124.2,139.6,134.9,118.3,41.5,57.5,69.5,70.1
b2l8_Reading,786.1,11491.3,9291.6,7622.0,6547.8,6335.3,8002.7,9659.0,12121.8,8342.8,1656.0,4407.3,2370.2,431.5,15.0,0.0,101.04823126336483,48.06166297427332,111.3,218.7,126.83124050007204,40.93928236949637,132.3,190.1,62.89628513186973,42.106334378933155,49.9,193.1,105.37491297144956,50.39866907774025,115.6,220.0,88.46004592601643,49.9204701634702,89.4,198.8,2.208675368824079,4.5113172035461515,4.953587916034865,5.922688737769702,2.977999434172197,4.513261062167294,3.196449875084057,2.975387974846921,-0.9427048496057487,40.12094459758672,-1.0236342979003377,34.82138918253408,-0.9427048496057487,40.12094459758672,-1.0236342979003377,34.82138918253408,-0.9427048496057487,40.12094459758672,-1.0236342979003377,34.82138918253408,-0.9427048496057487,40.12094459758672,-1.0236342979003377,34.82138918253408,124.3,103.9,133.5,66.2,16.2,143.8,133.2,158.7,141.8,98.0,172.6,127.3,77.2,64.5,87.4,183.6,132.6,135.6,130.1,123.3,82.2,44.4,72.6,62.9
b2l8_Speaking,364.50237557074774,7623.986108708016,7651.194640006742,6136.58218604799,5452.091416280231,5672.495292296003,6729.701104905119,7751.20151742023,7923.50380418631,5561.092047639409,2285.7099809428114,4018.7023488288687,2121.285230439833,466.3112506960597,27.103468825144905,1.5024558534505854,82.45514420664807,37.715385416766495,88.90256900790841,172.81177845772623,102.73741170018987,32.56731053190207,106.19388655098791,150.2918318183782,53.73052818931209,34.38018972485162,43.305278572040265,153.78832939837406,87.5757590410494,42.89303399884621,92.78916014832782,174.6043134896902,71.69718565701713,35.91599607198954,72.89596828712124,155.6006171253876,2.333244522052097,3.4181674906348385,3.0563240726645837,3.566593985485537,2.105252750129356,3.284567824292631,2.488087165649301,1.733842485359141,-1.4185312998949908,29.89918640273147,-0.7647134910511373,27.147638884118845,-1.421300522138821,29.888036335143795,-0.759723072864024,27.130409091143775,-1.4123264896563918,29.899914292856124,-0.769899974001781,27.117917921606193,-1.4379072181250114,29.853120480362445,-0.7697858389925105,27.118923300318148,128.8920820084166,88.50439429480433,88.38910682656748,59.781947687890465,21.611680086694253,110.52119852896708,95.10466128760571,125.70213829424208,113.2878150741994,88.69256771663001,149.78585775053338,72.10592740876254,53.42245190016106,58.88296564910208,83.68863633843685,147.81770761248453,91.50757621315582,106.68225982504018,108.10839822908856,104.6179207609689,103.99781335883422,54.80050441430941,41.19599722976724,55.21301422672279
b2l8_Stroop,2376.2,13409.2,11307.0,7484.0,6848.3,6964.4,10450.1,12196.5,9740.2,1512.4,1410.1,5317.9,849.7,62.2,1.2,0.0,92.19030624825739,42.589027433541425,101.4,214.8,117.65836784791341,41.33935898009215,121.6,197.5,49.01708503924003,34.996843646082084,39.0,178.2,97.45590475940864,50.45060594830615,106.1,219.3,75.04202315809934,44.40013771655315,73.7,194.8,3.5790614785408765,3.7872851217408594,3.608657181001841,5.227946110710439,2.666493783809873,3.6419267512293017,3.168931927646172,3.500487108132552,-1.4775738862653818,38.08251534239464,-0.7691794961230451,31.999301918215526,-1.4775738862653818,38.08251534239464,-0.7691794961230451,31.999301918215526,-1.4775738862653818,38.08251534239464,-0.7691794961230451,31.999301918215526,-1.4775738862653818,38.08251534239464,-0.7691794961230451,31.999301918215526,160.8,110.9,100.5,55.4,21.4,174.1,126.6,142.5,121.4,99.9,180.4,128.1,64.8,60.8,94.4,178.6,108.7,122.4,119.9,112.9,46.3,94.4,55.3,61.6
b9w0_Counting1,4206.3,5176.5,4061.9,5234.9,10444.8,11515.6,11868.9,8709.6,9456.0,10276.5,22124.7,10270.5,6872.9,641.4,98.8,25.8,127.26110478707271,64.45201862859611,151.4,236.5,124.94659839897508,47.579516156516334,131.8,229.1,110.21596499551296,43.63684584377792,102.0,193.7,139.8118213429372,49.001482858200106,156.2,234.8,101.8490528665479,50.25304738934589,98.4,229.5,3.7052016870681825,5.00256119515124,10.19483022687751,10.14505850933705,3.6605782341758113,4.407700253195181,6.363710616561386,3.636280907869586,-0.5789743208881961,42.67669907629147,-5.0103987835511955e-05,38.85806941101418,-0.5789743208881961,42.67669907629147,-5.0103987835511955e-05,38.85806941101418,-0.5789743208881961,42.67669907629147,-5.0103987835511955e-05,38.85806941101418,-0.5789743208881961,42.67669907629147,-5.0103987835511955e-05,38.85806941101418,201.1,64.9,147.1,66.6,60.0,196.7,146.4,185.4,156.3,45.6,150.0,134.6,73.0,37.4,95.9,158.1,138.8,157.1,107.6,113.6,165.6,131.0,94.2,70.6
b9w0_Counting2,3833.4971165752568,5771.103017856529,4287.190178389501,5496.592038091833,10402.201574051349,11345.396256334672,11268.10003247811,8536.6016805191,10103.010210128814,11983.18699761579,21189.02626506834,8632.704827807542,3357.095830782267,332.2929375755135,71.00586893607394,17.400200405317307,108.92030466732747,54.905836761475996,128.8186951912444,201.39937425419106,111.58074395709559,42.29686747755125,119.09804163304588,204.22438187280815,95.36787501143155,38.618984724963305,88.49242989610971,172.88310118653663,116.43848382510748,44.74898038979609,128.18796185912092,205.39943510408906,94.15881436561662,45.256302491653756,91.18407958577681,204.08965943377683,3.044394527582676,4.829031486255419,9.589849944222404,7.942604987761333,3.245628443253706,5.267367119934808,4.443146364045484,2.2923427879065197,-0.34136873853156646,36.94194943795906,0.24274262277851166,34.5677214697956,-0.32771800929795053,36.93621332057804,0.2524519126313258,34.57350269511556,-0.3236120539505324,36.93869292144579,0.251669712827975,34.56012331506871,-0.319064639624739,36.944148438930654,0.2602177469425895,34.575981416341236,163.8132171183245,39.692364171295836,107.5843304519253,44.595090863981746,77.49172054588084,149.0108397984318,129.28688955435015,160.9792033494462,129.7148033615942,34.10453863375047,133.99574677344575,126.38337516804631,53.29143866058674,44.19778519978566,107.09750713780355,151.17653245281184,122.2976180630673,113.89601906691514,99.0996535712581,97.69660996169948,147.89683381826563,81.48295020025947,97.29780714517906,69.80141972125975
